object_type,type,rooms,level,kitchen_area,living_area,area,price_by_meter,price,material,published,updated,build_year,build_serias,build_type,max_levels,min_levels,rubbish_chute,enterances,build_overlap,build_walls,heating,gas,longitude,latitude,agencyName,areaRating,city,remoute_from_center,build_oldest
0,Квартира,0,3/18,,,29.0,621.0,18000.0,Кирпич,18/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.199596,55.760493999999994,ГРУППА КОМПАНИЙ ЦЕНТР,3.7110581,Казань,5.789407597199052,new
0,Многоквартирный дом,1,9/11,10.0,,53.0,377.0,20000.0,Кирпич,25/11/2021,10/2/2022,2002,468С,0,10,10,Есть,2,Деревянные,0,Центральное,Нет,49.21175,55.775879,"Агентство недвижимости ""Поиск""",3.7110581,Казань,5.801878097387349,middle
0,Многоквартирный дом,1,3/18,,,39.9,351.0,14000.0,Монолит,18/1/2022,20/1/2022,2013,1-447 С-40,0,18,18,Есть,1,Деревянные,0,Центральное,Нет,49.15548,55.824723,Магазин,3.7479947,Казань,4.518927291896009,new
0,Многоквартирный дом,1,5/5,6.0,17.0,31.4,621.0,19500.0,Панель,27/9/2020,7/2/2022,1970,II-07,0,5,5,Нет,4,Железобетонные,Панельные,Центральное,Да,49.085163,55.822079,Алексей,3.7023303999999997,Казань,4.376586854342988,old
0,Квартира,2,9/9,10.0,,58.0,431.0,25000.0,Кирпич,18/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.035699,55.821765,ПЯТЬ ЗВЕЗД,3.4498743999999997,Казань,6.549845571627696,new
0,Квартира,2,7/10,,,55.0,600.0,33000.0,Кирпич,17/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.153628999999995,55.782495999999995,ГРУППА КОМПАНИЙ ЦЕНТР,3.678503,Казань,2.094297850499754,new
0,Многоквартирный дом,1,2/4,15.0,30.0,60.0,667.0,40000.0,Монолит,3/10/2021,10/2/2022,2013,1-447 С-41,0,6,6,Нет,2,Деревянные,0,Центральное,Да,49.13313,55.794734999999996,Наталья,3.678503,Казань,0.9595635157310978,new
0,Многоквартирный дом,3,7/9,,65.0,65.0,538.0,35000.0,Панель,22/8/2021,10/2/2022,1983,447 C,0,9,9,Есть,3,Железобетонные,0,0,Да,49.234171999999994,55.749663,Магазин,3.7936120000000004,Казань,8.268743661771543,old
0,Многоквартирный дом,1,16/20,10.0,,40.0,1000.0,40000.0,Монолит,18/1/2022,10/2/2022,2019,индивид.,0,23,23,0,3,Железобетонные,Монолитные,Центральное,Нет,49.095347,55.81168,ПЯТЬ ЗВЕЗД,3.4498743999999997,Казань,3.0572594915821854,new
0,Квартира,3,6/18,,,85.0,176.0,15000.0,Кирпич,21/1/2022,29/1/2022,0,0,0,0,0,0,0,0,0,0,0,48.880119,55.867664000000005,АН Ищу Жильё,3.4498743999999997,Казань,17.528901039752693,new
0,Квартира,1,6/19,,,42.0,381.0,16000.0,Кирпич,30/1/2021,29/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.17156,55.729994999999995,АН Ищу Жильё,3.7936120000000004,Казань,7.239087525857291,new
0,Многоквартирный дом,2,3/5,,,45.0,400.0,18000.0,Кирпич,1/10/2021,29/1/2022,1966,1-511,0,5,5,Нет,4,Железобетонные,Кирпич,Центральное,Да,49.084545,55.827362,АН Ищу Жильё,3.7023303999999997,Казань,4.9038406678156585,old
0,Многоквартирный дом,2,10/10,8.0,,54.0,333.0,18000.0,Панель,17/1/2022,10/2/2022,1999,468С,0,10,10,Есть,6,Железобетонные,Панельные,Центральное,Да,49.226393,55.784162,РАМАЗАН агентство недвижимости,3.7110581,Казань,6.560285152111452,middle
0,Квартира,0,19/19,6.0,19.0,30.0,833.0,25000.0,Панель,13/1/2022,2/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.1819535,55.8031550689196,LasVegas Агентство Элитной Недвижимости,3.7110581,Казань,4.080456211279336,new
0,Многоквартирный дом,1,2/6,9.0,18.0,34.0,588.0,20000.0,Кирпич,14/1/2022,10/2/2022,2013,1-464 А,0,6,6,Нет,2,Деревянные,0,0,Да,49.06555,55.815929000000004,"Агентство недвижимости ""Поиск""",3.4498743999999997,Казань,4.664527417245638,new
0,Многоквартирный дом,2,7/9,,,51.5,350.0,18000.0,Кирпич,21/10/2021,10/2/2022,1989,83,0,9,9,Нет,3,Железобетонные,0,0,Да,49.135591,55.8375,ГРУППА КОМПАНИЙ ЦЕНТР,3.7479947,Казань,5.493967406516509,old
0,Квартира,1,16/17,9.0,20.0,36.0,972.0,35000.0,Панель,8/9/2021,2/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.216574,55.78843899999371,LasVegas Агентство Элитной Недвижимости,3.7110581,Казань,5.924216278464163,new
0,Многоквартирный дом,3,5/9,20.0,92.0,120.0,375.0,45000.0,Кирпич,5/12/2021,10/2/2022,2006,1-464 Д-105,0,9,1,Есть,2,Железобетонные,0,0,Нет,49.153504,55.785194,LasVegas Агентство Элитной Недвижимости,3.678503,Казань,2.0068552244903226,middle
0,Многоквартирный дом,1,5/10,13.0,20.0,45.0,556.0,25000.0,Кирпич,14/1/2022,2/2/2022,2005,Неопределен,0,8,8,Нет,3,Железобетонные,Панельные,Центральное,0,49.14417,55.78675299999371,LasVegas Агентство Элитной Недвижимости,3.678503,Казань,1.3996308940342999,middle
0,Многоквартирный дом,2,8/10,14.0,,35.0,686.0,24000.0,Кирпич,16/1/2022,24/1/2022,2018,индивид.,0,10,1,0,1,Железобетонные,Кирпич,Центральное,Нет,49.198446000000004,55.761122,АН NEW LIFE,3.7110581,Казань,5.690834906181695,new
0,Квартира,2,4/18,,,65.0,246.0,16000.0,Монолит,31/7/2021,26/1/2022,0,0,0,0,0,0,0,0,0,0,0,48.882194,55.866797999999996,Анатолий Земсков,3.4498743999999997,Казань,17.36820120030081,new
0,Многоквартирный дом,1,11/16,,,41.1,316.0,13000.0,Кирпич,19/1/2022,23/1/2022,2012,индивид.,0,15,10,0,6,Железобетонные,Монолитные,Центральное,Нет,49.147251000000004,55.782495999999995,Магазин,3.678503,Казань,1.721975815005744,new
0,Многоквартирный дом,2,9/10,8.0,28.0,50.0,400.0,20000.0,Панель,14/1/2022,7/2/2022,1991,1-447 С-40,0,10,10,Есть,4,Железобетонные,0,0,Да,49.138813,55.824326,Аренда жилья в Казани,3.7479947,Казань,4.09769632893748,old
0,Многоквартирный дом,1,5/5,,,40.0,450.0,18000.0,Кирпич,17/1/2022,10/2/2022,1968,индивид.,0,5,5,Есть,4,Железобетонные,Кирпич,Центральное,Да,49.190568,55.798970999999995,Твой риелтор,3.7110581,Казань,4.440693226633123,old
0,Многоквартирный дом,1,4/5,6.0,18.0,31.0,484.0,15000.0,Кирпич,16/1/2022,16/1/2022,1956,1-511,0,2,2,Нет,1,Смешанные,0,0,Да,49.096712,55.843389,квартира,3.7479947,Казань,6.289879227468758,old
0,Многоквартирный дом,1,15/18,9.8,19.5,40.0,500.0,20000.0,Кирпич,17/1/2022,8/2/2022,2003,1-464 А,0,8,7,Есть,5,Железобетонные,0,0,Да,49.112240746176994,55.81864125,MEDINA PRO,3.7479947,Казань,3.386534194042657,middle
0,Многоквартирный дом,2,7/25,10.0,30.0,48.0,688.0,33000.0,Монолит,13/12/2021,24/1/2022,2009,И-491А,0,25,9,0,4,Железобетонные,Монолитные,Центральное,Да,49.141224,55.815613,Константин,3.7479947,Казань,3.2224673999293643,middle
0,Многоквартирный дом,1,1/3,7.0,20.0,30.0,533.0,16000.0,Кирпич,11/11/2021,14/1/2022,1931,1-447 С-54/73,0,3,3,Есть,3,Смешанные,0,Печное,Да,49.13922,55.785528,Данил,3.678503,Казань,1.1296203387071686,old
0,Многоквартирный дом,1,1/9,,,36.0,500.0,18000.0,Кирпич,9/12/2021,10/2/2022,1974,1-447 С-40,0,9,9,Нет,4,Деревянные,0,Центральное,Да,49.175962,55.763498,Этажи Казань Аренда,3.7110581,Казань,4.393827306886804,old
0,Квартира,1,10/21,6.0,24.0,45.0,444.0,20000.0,Кирпич,14/1/2022,4/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.24233606672421,55.7583969799935,АТЛАНТИКА Агентсво Недвижимости,3.7936120000000004,Казань,8.265119196060517,new
0,Квартира,1,9/18,,,40.0,475.0,19000.0,Монолит,27/10/2020,29/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.2167,55.777125,ООО Аренда Квартир,3.7110581,Казань,6.072188028133827,new
0,Многоквартирный дом,1,12/16,,,48.0,396.0,19000.0,Панель,18/1/2022,1/2/2022,2014,1-447 С-40,0,19,10,Нет,10,Железобетонные,Кирпич,Центральное,Нет,49.179258000000004,55.733411,Этажи Казань Аренда,3.7936120000000004,Казань,7.127778616804157,new
0,Многоквартирный дом,3,6/9,10.0,70.0,100.0,600.0,60000.0,Кирпич,14/1/2022,4/2/2022,2012,индивид.,0,9,9,0,3,Железобетонные,Кирпич,Центральное,Нет,49.144165,55.78759,АТЛАНТИКА Агентсво Недвижимости,3.678503,Казань,1.3876276989671072,new
0,Многоквартирный дом,3,7/19,15.0,45.0,80.1,749.0,60000.0,Кирпич,16/11/2021,10/2/2022,2014,индивид.,0,21,21,Есть,1,Железобетонные,0,Центральное,Нет,49.169907,55.791520999999996,Марат,3.7110581,Казань,3.0124007721289194,new
0,Многоквартирный дом,1,9/10,,,40.0,450.0,18000.0,Кирпич,16/9/2021,10/2/2022,1996,86,0,10,10,Нет,4,Железобетонные,Кирпич,Центральное,Да,49.051383,55.830063,"Агентство недвижимости ""Поиск""",3.7023303999999997,Казань,6.391366372253484,old
0,Многоквартирный дом,1,7/10,15.0,20.0,44.0,841.0,37000.0,Кирпич,14/1/2022,2/2/2022,2013,индивид.,0,16,10,Есть,3,Железобетонные,Кирпич,Центральное,Нет,49.121621999999995,55.8181139999936,LasVegas Агентство Элитной Недвижимости,3.7479947,Казань,3.2706110878978247,new
0,Квартира,1,16/19,9.0,25.0,40.0,675.0,27000.0,Кирпич,1/9/2021,2/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.222952,55.740678999993705,LasVegas Агентство Элитной Недвижимости,3.7936120000000004,Казань,8.287217112492046,new
0,Многоквартирный дом,4,1/10,,,101.2,642.0,65000.0,Кирпич,16/12/2021,15/1/2022,2009,1-447 С-40,0,9,9,Есть,12,Деревянные,0,Центральное,Да,49.191326000000004,55.796135,Арина,3.7110581,Казань,4.41722444016923,middle
0,Квартира,0,15/18,,32.0,32.0,844.0,27000.0,Кирпич,16/1/2022,26/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.1940198551242,55.78282929990021,Юлия,3.7110581,Казань,4.557322624139224,new
0,Многоквартирный дом,1,5/16,12.0,19.0,40.0,375.0,15000.0,Монолит,17/9/2020,10/2/2022,2002,125,0,16,16,Есть,1,Железобетонные,Монолитные,Центральное,Нет,49.117643,55.819933999999996,РАМАЗАН агентство недвижимости,3.7479947,Казань,3.4845153987586435,middle
0,Квартира,1,2/3,8.0,20.0,45.0,267.0,12000.0,Кирпич,16/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.346893,55.70633,РАМАЗАН агентство недвижимости,3.6588418,Казань,16.834413398263838,new
0,Квартира,2,5/10,10.0,20.0,56.0,411.0,23000.0,Кирпич,16/1/2022,6/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.206387,55.85361700000001,Ильназ,3.7110581,Казань,8.94770756163257,new
0,Многоквартирный дом,1,1/5,8.0,19.0,38.0,316.0,12000.0,Панель,18/1/2022,8/2/2022,1986,индивид.,0,5,5,Нет,8,Деревянные,0,Центральное,Да,49.1879790550243,55.74703245,MEDINA PRO,3.7936120000000004,Казань,6.216146162429156,old
0,Квартира,1,7/10,,,54.0,426.0,23000.0,Кирпич,17/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.06722,55.834487,ГРУППА КОМПАНИЙ ЦЕНТР,3.7023303999999997,Казань,6.148067861702106,new
0,Квартира,0,3/21,,,40.0,600.0,24000.0,Кирпич,23/11/2021,29/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.101799,55.833576,АН Ищу Жильё,3.7479947,Казань,5.152297339669842,new
0,Многоквартирный дом,1,10/19,11.0,25.0,47.0,489.0,23000.0,Кирпич,16/11/2021,10/2/2022,2013,Э-0907 (141),0,19,19,Есть,1,Железобетонные,0,0,Нет,49.206864,55.746855999993706,LasVegas Агентство Элитной Недвижимости,3.7936120000000004,Казань,7.072848168957626,new
0,Многоквартирный дом,1,1/5,,,18.0,667.0,12000.0,Кирпич,22/1/2022,22/1/2022,1973,1-511,0,5,5,Нет,2,Железобетонные,Кирпич,Центральное,Да,49.070652,55.852647,кристина хасанова,3.3192510000000004,Казань,7.813026394797976,old
0,Многоквартирный дом,2,4/10,16.0,45.0,65.0,308.0,20000.0,Кирпич,13/12/2021,16/1/2022,2007,1-447 С-43,0,9,9,Есть,2,Деревянные,0,Центральное,Да,49.235951,55.766344,Эмиль Шириязданов,3.7110581,Казань,7.564507358355933,middle
0,Многоквартирный дом,4,4/8,20.0,145.0,185.0,535.0,99000.0,Кирпич,16/10/2021,2/2/2022,2016,1-468 А-7,0,9,1,0,7,Железобетонные,Кирпич,Центральное,Нет,49.119359,55.79967399999371,LasVegas Агентство Элитной Недвижимости,3.678503,Казань,1.229804373771031,new
0,Многоквартирный дом,2,8/19,10.0,34.0,58.0,586.0,34000.0,Монолит,13/1/2022,3/2/2022,1974,1-511,0,5,5,Нет,4,Железобетонные,Кирпич,Центральное,Да,49.05312599999989,55.8278330689234,LasVegas Агентство Элитной Недвижимости,3.7023303999999997,Казань,6.137587455843997,old
0,Многоквартирный дом,0,10/14,5.0,13.0,26.0,769.0,20000.0,Кирпич,12/11/2021,3/2/2022,2013,индивид.,0,16,12,Нет,3,Деревянные,0,Центральное,Да,49.220591999999996,55.766208999999996,Маяк,3.7110581,Казань,6.667816632447015,new
0,Многоквартирный дом,1,4/17,,,44.3,384.0,17000.0,Монолит,17/1/2022,10/2/2022,2015,1Р-447 С-54,0,18,18,Нет,3,Деревянные,0,Центральное,Да,49.24347,55.801905000000005,Прайм Риэлт,3.7110581,Казань,7.74994722754919,new
0,Многоквартирный дом,1,4/10,7.0,22.0,38.0,395.0,15000.0,Кирпич,13/1/2022,17/1/2022,2002,индивид.,0,10,10,Есть,3,Железобетонные,Кирпич,Центральное,Да,49.228729,55.764030000000005,"Агентство недвижимости ""Поиск""",3.7110581,Казань,7.232424812869988,middle
0,Многоквартирный дом,1,5/10,8.5,17.0,34.0,529.0,18000.0,Панель,10/1/2022,4/2/2022,2001,125,0,10,10,Есть,5,Железобетонные,Панельные,Центральное,Да,49.1113379752545,55.821692299999995,"«МЕГАЛИТ», агентство недвижимости.",3.7479947,Казань,3.730856092962733,middle
0,Многоквартирный дом,1,7/12,8.0,,35.0,514.0,18000.0,Монолит,14/12/2021,15/1/2022,1987,0,0,12,0,0,1,0,Кирпич,0,0,49.085663000000004,55.815459999999995,Наиля,3.4498743999999997,Казань,3.752746444176391,old
0,Многоквартирный дом,2,5/5,,,87.0,379.0,33000.0,Кирпич,17/1/2022,10/2/2022,2007,индивид.,0,5,5,0,1,Железобетонные,Кирпич,Центральное,Да,49.134819,55.788242000000004,New-York Агентство Недвижимости,3.678503,Казань,0.7973231046161713,middle
0,Многоквартирный дом,1,4/10,6.0,26.2,37.0,811.0,30000.0,Кирпич,25/6/2019,10/2/2022,1952,0,0,4,0,0,4,0,Кирпич,Нет,Нет,49.153893,55.768634999999996,Константин,3.7936120000000004,Казань,2.996757481669107,old
0,Квартира,2,2/10,10.0,,53.0,472.0,25000.0,Кирпич,15/12/2021,17/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.246155,55.793713000000004,АН pro.ДОМ,3.7110581,Казань,7.798977365510219,new
0,Многоквартирный дом,1,3/10,14.0,,52.0,442.0,23000.0,Кирпич,25/8/2021,20/1/2022,2014,индивид.,0,10,10,0,4,Железобетонные,Кирпич,Центральное,Да,49.181989,55.767337,Алсу,3.7110581,Казань,4.447743825410743,new
0,Многоквартирный дом,2,5/10,,,65.0,354.0,23000.0,Кирпич,17/1/2022,22/1/2022,2004,1-447 С-40,0,10,9,0,5,Железобетонные,Кирпич,Центральное,Да,49.10954,55.817648,Магазин,3.7479947,Казань,3.3141344551323906,middle
0,Жилой дом блокированной застройки,2,12/14,,,58.0,517.0,30000.0,Кирпич,17/1/2022,10/2/2022,2011,0,0,6,0,0,3,0,Не заполнено,0,0,49.179016,55.731646999999995,ГРУППА КОМПАНИЙ ЦЕНТР,3.7936120000000004,Казань,7.290772321046552,new
0,Многоквартирный дом,2,4/5,,,45.0,444.0,20000.0,Кирпич,17/1/2022,10/2/2022,1970,1-464 А-1,0,5,5,Есть,6,Деревянные,0,Центральное,Да,49.160924,55.787746,ГРУППА КОМПАНИЙ ЦЕНТР,3.678503,Казань,2.435571365024443,old
0,Многоквартирный дом,2,4/5,10.0,35.0,50.0,440.0,22000.0,Кирпич,3/2/2021,10/2/2022,1967,индивид.,0,5,5,0,6,Железобетонные,Кирпич,Центральное,Да,49.176456,55.802639,"Агентство недвижимости ""Поиск""",3.7110581,Казань,3.741775664349828,old
0,Многоквартирный дом,2,3/10,,,80.0,325.0,26000.0,Кирпич,17/1/2022,10/2/2022,2009,1-467 А,0,9,9,Есть,3,Железобетонные,Кирпич,Центральное,Да,49.141161,55.836362,ГРУППА КОМПАНИЙ ЦЕНТР,3.7479947,Казань,5.434607749326611,middle
0,Квартира,1,4/20,,,38.0,737.0,28000.0,Кирпич,17/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.13808,55.815534,ГРУППА КОМПАНИЙ ЦЕНТР,3.7479947,Казань,3.146218836590128,new
0,Квартира,2,13/25,14.0,56.0,70.0,1714.0,120000.0,Монолит,17/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.0913198021593,55.80759394176821,Собсвенник,3.4498743999999997,Казань,2.8535674321179876,new
0,Квартира,2,9/18,9.0,33.0,47.3,486.0,23000.0,Панель,15/1/2022,19/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.237442,55.802162,Автозапчати VIN,3.7110581,Казань,7.384742641547052,new
0,Многоквартирный дом,1,6/8,12.0,35.0,55.0,455.0,25000.0,Кирпич,14/1/2022,28/1/2022,2011,Монолит,0,19,14,Нет,6,Деревянные,0,Центральное,Нет,49.146744,55.820087,Нелли,3.7479947,Казань,3.8159330316570443,new
0,Многоквартирный дом,1,3/9,,19.0,25.0,480.0,12000.0,Кирпич,15/1/2022,15/1/2022,1985,121,0,9,9,Нет,1,Железобетонные,0,0,Да,49.140361,55.836767,Агентство Недвижимости Юнона,3.7479947,Казань,5.467910667779481,old
0,Квартира,3,16/17,15.0,45.0,80.0,813.0,65000.0,Кирпич,22/11/2021,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.107986,55.815974,LasVegas Агентство Элитной Недвижимости,3.7479947,Казань,3.159429927325875,new
0,Многоквартирный дом,2,2/17,9.0,50.0,65.0,385.0,25000.0,Кирпич,29/10/2021,2/2/2022,2006,1-447 С-40,0,17,9,Есть,7,Железобетонные,Монолитные,Центральное,Нет,49.22094,55.772207999993704,LasVegas Агентство Элитной Недвижимости,3.7110581,Казань,6.466783287237398,middle
0,Квартира,2,17/22,9.0,50.0,70.0,557.0,39000.0,Кирпич,12/8/2021,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.143065,55.818766000000004,LasVegas Агентство Элитной Недвижимости,3.7479947,Казань,3.5913424436434376,new
0,Многоквартирный дом,1,4/9,9.0,18.0,41.0,317.0,13000.0,Панель,17/1/2022,17/1/2022,1989,111-90 ,0,10,10,0,2,Железобетонные,Панельные,Центральное,Да,49.220608,55.867222,АН NEW LIFE,3.7110581,Казань,10.697415757343506,old
0,Квартира,1,9/25,,,40.0,625.0,25000.0,Монолит,14/1/2022,17/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.195419,55.7803,Нияз,3.7110581,Казань,4.692536140759887,new
0,Многоквартирный дом,2,14/16,15.0,,68.0,1103.0,75000.0,Кирпич,14/1/2022,15/1/2022,2008,Монолит,0,5,5,0,1,Железобетонные,Кирпич,Индивидуальный тепловой пункт (ИТП),Да,49.116735999999996,55.817355000000006,"АН «OASIS» - ПРОДАЖА, АРЕНДА «ЭЛИТНОЙ НЕДВИЖИМОСТИ»",3.7479947,Казань,3.203916352478732,middle
0,Многоквартирный дом,3,3/7,15.0,,115.0,1043.0,120000.0,Кирпич,14/1/2022,25/1/2022,2006,1-467 А,0,9,9,Есть,3,Железобетонные,0,0,Да,49.123958524513,55.8007341249805,"АН «OASIS» - ПРОДАЖА, АРЕНДА «ЭЛИТНОЙ НЕДВИЖИМОСТИ»",3.678503,Казань,1.3402655026961208,middle
0,Многоквартирный дом,1,5/16,,,40.0,450.0,18000.0,Кирпич,22/1/2022,22/1/2022,2007,Неопределен,0,16,12,Есть,3,0,0,Центральное,Нет,49.134689,55.836651,Магазин,3.7479947,Казань,5.392040842463625,middle
0,Многоквартирный дом,1,3/9,,,36.0,333.0,12000.0,Панель,18/1/2022,24/1/2022,1960,1-447 С-7,0,4,4,0,2,Железобетонные,Кирпич,Центральное,Да,49.221183,55.867672,ООО Аренда Квартир,3.7110581,Казань,10.759108301636207,old
0,Многоквартирный дом,3,6/9,18.0,,110.0,727.0,80000.0,Кирпич,1/12/2021,14/1/2022,2006,2-04-65-1,0,9,9,0,1,Железобетонные,Монолитные,Квартирное отопление (квартирный котел),Да,49.129833000000005,55.798525,"АН «OASIS» - ПРОДАЖА, АРЕНДА «ЭЛИТНОЙ НЕДВИЖИМОСТИ»",3.678503,Казань,1.1915255018547586,middle
0,Многоквартирный дом,1,1/2,8.0,20.0,31.0,516.0,16000.0,Кирпич,14/10/2020,10/2/2022,1960,индивид.,0,2,2,0,1,Деревянные,Кирпич,Индивидуальный тепловой пункт (ИТП),Да,49.176321,55.766034999999995,ИП Постникова С.И,3.7110581,Казань,4.236717616235682,old
0,Многоквартирный дом,2,1/5,6.0,30.0,44.0,455.0,20000.0,Панель,2/3/2021,10/2/2022,1966,индивид.,0,5,5,Нет,4,Деревянные,0,Центральное,Да,49.166835,55.79061,ИП Постникова С.И,3.7110581,Казань,2.8114901922582898,old
0,Многоквартирный дом,2,3/5,9.0,40.0,56.0,446.0,25000.0,Кирпич,9/11/2021,10/2/2022,1993,индивид.,0,5,5,0,8,Железобетонные,Кирпич,Центральное,Да,49.188619,55.796085999999995,LasVegas Агентство Элитной Недвижимости,3.7110581,Казань,4.249465914334214,old
0,Многоквартирный дом,1,2/18,12.0,28.0,50.0,520.0,26000.0,Кирпич,14/1/2022,10/2/2022,2016,1-464 А-1,0,20,1,Есть,1,Железобетонные,Кирпич,Центральное,Нет,49.207088,55.737127,"Агентство недвижимости ""Поиск""",3.7936120000000004,Казань,7.83950204938934,new
0,Квартира,1,20/23,,19.3,28.8,694.0,20000.0,Монолит,11/7/2021,31/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.174048,55.724439000000004,Асия,3.7936120000000004,Казань,7.865998656601414,new
0,Многоквартирный дом,1,7/9,12.0,18.0,34.0,647.0,22000.0,Панель,17/1/2022,24/1/2022,1990,1-447 С-40,0,10,10,Нет,8,Деревянные,0,Центральное,Да,49.145095,55.82383299999999,An+Притяжение,3.7479947,Казань,4.163891474541677,old
0,Многоквартирный дом,2,4/5,6.0,35.0,50.0,400.0,20000.0,Кирпич,2/12/2021,17/1/2022,1967,индивид.,0,5,5,0,6,Железобетонные,Кирпич,Центральное,Да,49.176456,55.802643999999994,"Агентство недвижимости ""Поиск""",3.7110581,Казань,3.742005731057842,old
0,Не заполнено,1,3/6,,,28.2,532.0,15000.0,Блоки,20/1/2022,10/2/2022,1937,0,0,5,0,0,16,0,Кирпич,0,Да,49.138421,55.772203000000005,Магазин,3.7936120000000004,Казань,2.105610131811247,old
0,Многоквартирный дом,2,3/9,6.0,39.0,47.0,383.0,18000.0,Кирпич,19/11/2021,15/1/2022,1982,11-66,0,9,9,Есть,6,Железобетонные,0,0,Да,49.087115042916096,55.85851847629021,Elena Leonteva,3.3192510000000004,Казань,8.073231625425679,old
0,Многоквартирный дом,1,5/5,4.0,12.0,19.0,789.0,15000.0,Кирпич,14/1/2022,10/2/2022,1965,164-80-64,0,5,5,Нет,0,Деревянные,0,Центральное,Да,49.152075,55.770512,Агентство Недвижимости,3.7936120000000004,Казань,2.765302492391831,old
0,Многоквартирный дом,2,3/6,,,80.0,338.0,27000.0,Кирпич,17/1/2022,10/2/2022,2002,1-467 Д-15,0,6,6,Нет,3,Деревянные,0,Центральное,Да,49.105731,55.77955,ПЯТЬ ЗВЕЗД,3.678503,Казань,1.451482960556138,middle
0,Многоквартирный дом,1,4/9,,,44.9,290.0,13000.0,Кирпич,18/1/2022,2/2/2022,2014,1-464 Д-104,0,10,10,Нет,3,Деревянные,0,Центральное,Да,49.083821,55.85538100000001,Магазин,3.3192510000000004,Казань,7.79877025723141,new
0,Многоквартирный дом,2,4/5,15.0,,75.0,667.0,50000.0,Кирпич,14/12/2020,25/1/2022,2006,индивид.,0,6,6,Нет,3,Деревянные,0,Квартирное отопление (квартирный котел),Да,49.114768,55.796041,"АН «OASIS» - ПРОДАЖА, АРЕНДА «ЭЛИТНОЙ НЕДВИЖИМОСТИ»",3.678503,Казань,0.9352040876075434,middle
0,Многоквартирный дом,2,6/18,,,65.0,323.0,21000.0,Панель,18/1/2022,21/1/2022,2011,Монолит,0,18,17,0,5,Железобетонные,Кирпич,Центральное,Нет,49.240479,55.780502,"Агентство недвижимости ""Поиск""",3.7110581,Казань,7.480946139727485,new
0,Многоквартирный дом,5,4/5,,,189.4,792.0,150000.0,Кирпич,5/1/2022,14/1/2022,1,0,0,0,0,0,0,0,Не заполнено,0,0,49.134277000000004,55.784943000000005,"АН «OASIS» - ПРОДАЖА, АРЕНДА «ЭЛИТНОЙ НЕДВИЖИМОСТИ»",3.678503,Казань,0.8709097548299507,old
0,Многоквартирный дом,1,4/10,,,40.0,400.0,16000.0,Кирпич,19/9/2021,29/1/2022,2001,125,0,10,10,Есть,5,Железобетонные,Панельные,Центральное,Да,49.111271,55.821712,АН Ищу Жильё,3.7479947,Казань,3.733777330996591,middle
0,Многоквартирный дом,1,4/18,,,45.0,356.0,16000.0,Кирпич,11/10/2021,29/1/2022,2019,Неопределен,0,0,0,Нет,0,0,0,Центральное,0,49.213768,55.7771,АН Ищу Жильё,3.7110581,Казань,5.893192208514225,new
0,Квартира,2,5/12,10.0,36.0,54.0,389.0,21000.0,Кирпич,13/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,49.254807,55.788757999999994,РАМАЗАН агентство недвижимости,3.7110581,Казань,8.322555201685837,new
0,Многоквартирный дом,3,6/9,12.0,80.0,95.0,368.0,35000.0,Кирпич,15/1/2022,9/2/2022,2009,1-447 С-40,0,22,10,Есть,9,Деревянные,0,Центральное,Нет,49.1732355540605,55.73169935,MEDINA PRO,3.7936120000000004,Казань,7.114880234820938,middle
0,Квартира,1,1/9,,,16.0,1000.0,16000.0,Панель,14/1/2022,14/1/2022,0,0,0,0,0,0,0,0,0,0,0,49.108641416035496,55.823365135325396,ALFA-NED,3.7479947,Казань,3.946930777886002,new
0,Многоквартирный дом,2,3/5,,,45.0,444.0,20000.0,Кирпич,9/1/2021,10/2/2022,1978,Неопределен,0,5,5,Нет,7,Железобетонные,Кирпич,0,0,49.184864000000005,55.79551899999999,"Агентство недвижимости ""Поиск""",3.7110581,Казань,4.00624291016797,old
